"","GSM144202","GSM144203","GSM144204","GSM144205","GSM144206"
"IDUA:205057_s_at",5.4757334309664,5.27798474729977,4.80219321694183,4.877744249949,6.29094040240368
"SLC26A1:205058_at",8.26115467261557,8.30241045042562,8.48623167798101,8.85517994681633,7.73741636593706
"IDUA:205059_s_at",9.54959216744175,10.0685095946732,10.0674343607565,10.2061596791602,10.1225691922164
"PARG:205060_at",10.9528868195635,10.9483672315847,11.2181393860503,10.9339856544504,10.490148908542
"EXOSC9:205061_s_at",11.8085218092954,11.4600974818388,11.8427431807317,11.8918975956995,11.7524224631944
"ARID4A:205062_x_at",8.83510297949099,9.53857696192052,8.79960542245267,9.00870872983593,9.52982094652869
"GEMIN2:205063_at",9.8635668293235,9.78070379396761,9.93339559512077,10.166665238948,10.625160880138
"SPRR1B:205064_at",8.49785183695112,8.1106138055009,8.6006563078263,7.93604896367662,7.64169052255661
"ENPP1:205065_at",5.27798474729977,3.90689059560852,6.80864246791806,4.71699089440494,4.88752527074159
"ENPP1:205066_s_at",8.90358062534864,8.85953478638265,9.31310977629589,9.40981519582048,8.67419226814568
"IL1B:205067_at",8.86046625851717,7.80864246791806,9.85798099512757,9.57723998124696,9.74752167254042
"ARHGAP26:205068_s_at",10.0569086183233,9.47856740557945,9.9029779958324,9.80638850801618,9.89814787609694
"ARHGAP26:205069_s_at",3.01792190799726,4.90207357931074,6.29278174922785,6.41953889151378,4.68369645430652
"ING3:205070_at",10.1317283724327,9.52532504343348,9.55746370159782,9.96621702826606,9.90523655973504
"XRCC4:205071_x_at",10.3680698765321,10.1889596708066,10.530113671505,10.992725951293,10.9995068070527
"XRCC4:205072_s_at",9.84109254469343,9.69905184401685,10.1068246300957,10.1550711912457,10.4435652131783
"CYP2J2:205073_at",6.71011763204345,6.63517394667492,6.52042224852645,7.03672310600552,7.44956137461324
"SLC22A5:205074_at",10.8176232575114,10.5751610334254,11.0250011012159,10.9376680676011,10.9408274427914
"SERPINF2:205075_at",8.78594281939225,8.88965605819216,8.84172158112846,9.24769020855928,8.75321674917896
"MTMR11:205076_s_at",10.335613664816,10.0194517337009,10.4454287592383,10.5176693881338,10.1323711987325
"PIGF:205077_s_at",11.8731749278815,11.7770086795745,11.7307248577877,11.9280001259368,11.9065148448469
"PIGF:205078_at",11.3860241286884,11.5152070304088,11.1458048061284,11.6969240709099,11.4658724604003
"MPDZ:205079_s_at",8.77511640443559,8.52042224852645,8.34961297182452,8.30788384949487,7.37068740680722
"RARB:205080_at",9.01986867750447,7.9431008475708,9.20994068029019,9.01346225980656,8.78398041368379
"CRIP1:205081_at",12.581200581925,13.491389656307,12.5404428973636,12.3265137542314,12.4641883506086
"AOX1:205082_s_at",6.75221336786514,6.17592374206376,6.17392693199981,6.98527271425345,6.07895134139482
"AOX1:205083_at",7.51806297565252,5.41278152533848,6.60436789989375,6.88264304936184,7.08533966935737
"BCAP29:205084_at",9.97599122753134,10.3078838494949,10.3028673609729,10.4021593669066,10.1936485572086
"ORC1:205085_at",10.4212232992251,10.3475106432877,10.0631253934588,10.3771020529991,9.40705527510069
"NCAPH2:205086_s_at",10.7335238202077,10.3107263752221,10.2512456897991,10.291055555458,10.1198489583368
"RWDD3:205087_at",9.59376458772804,10.5253250434335,9.37872835803081,9.54612275885779,9.407905043961
"MAMLD1:205088_at",9.50303064564116,9.30423722501714,9.67807190511264,9.55842071326866,9.25856603388993
"ZNF7:205089_at",10.9592775057205,11.2460279805281,10.4798812895563,11.1041400582508,10.3371758685863
"NAGPA:205090_s_at",10.4203813411966,10.2060375462466,10.1390396676831,9.87927691241217,10.3445178439275
"RECQL:205091_x_at",8.89542381038297,9.9005649573591,9.75622271284729,8.9718309147805,9.69331270844532
"ZBTB1:205092_x_at",4.92599941855622,6.5909612413426,6.88630626345243,6.38543103719352,5.39917109381982
"PLEKHA6:205093_at",6.59693514238723,5.89481776330794,6.10852445677817,5.28169825009883,5.27798474729977
"PEX12:205094_at",10.2811186449965,10.5609059766583,10.7756925770455,10.2947356085741,10.1979538276101
"ATP6V0A1:205095_s_at",9.10171310018849,8.90177198109894,9.92362461136832,9.41911748212248,9.73792331588344
"POM121:205096_at",9.43983088398139,9.41574176829009,8.63117705570398,9.20261362014849,9.25691629667084
"SLC26A2:205097_at",9.91348784071516,10.3197850034666,10.0204244152004,10.1458048061284,9.38348830399534
"CCR1:205098_at",8.61286849729104,8.95971220517869,8.57705110973515,8.26397335480341,8.34695688937888
"CCR1:205099_s_at",7.52669484554198,4.5668151540109,5.38887833881199,7.14873077917319,4.8972404255748
"GFPT2:205100_at",10.0651468244199,10.7419725152415,9.75538835099366,10.4108752995061,9.63535536070105
"CIITA:205101_at",5.48864353985378,3.26303440583379,5.98641093525204,5.86294724802092,5.68650052718322
"TMPRSS2:205102_at",7.68650052718322,7.21529030565123,7.7714894695006,7.49904859773388,6.95768248616512
"C1orf61:205103_at",9.92496092138698,10.0620461377205,10.5731737846865,10.3077700318907,9.73148874987014
"SNPH:205104_at",7.26959425168337,8.06123616574775,7.86108690599539,8.56719556140687,8.59730769114099
"MAN2A1:205105_at",9.1405741777099,8.91139198784346,8.5762953763282,8.95594045128948,9.09434164963584
"CMC4///MTCP1:205106_at",8.07521171134824,7.93310047493137,8.87344411251538,8.48623167798101,7.84674402324487
"EFNA4:205107_s_at",9.66693407789609,9.87313646883346,9.36763315939816,9.16163579323773,9.63662462054365
"APOB:205108_s_at",8.34074028063018,7.64745842645492,8.7262181593322,8.33494363072662,7.74550626586916
"LOC101930241///ARHGEF4:205109_s_at",10.2238810424792,9.79376585730965,10.0889207115181,10.0363110055388,9.80848158751189
"FGF13:205110_s_at",8.2588015567116,4.73876783680019,5.04875931191986,7.85237344958027,4.84297883178833
"PLCE1:205111_s_at",7.69348695749933,7.40173284952262,7.92184093707449,7.93840342367024,7.27891401949994
"PLCE1:205112_at",7.89905475619441,7.25077213159993,8.34784279363816,7.79376585730965,7.07360604057494
"NEFM:205113_at",5.83794324189103,5.43629511983936,5.77082904603249,5.55765515472542,3.47248777146274
"CCL3L3///CCL3L1///CCL3:205114_s_at",7.77807712953536,8.16390121381454,8.28447711781042,7.77676200178623,5.75488750216347
"RBM19:205115_s_at",9.50937914891469,8.88233736124948,9.59002558073461,9.40896655165431,9.61526179019382
"LAMA2:205116_at",9.39231742277876,9.9357543858214,8.74449750574819,9.42940674151398,10.6247040853266
"FGF1:205117_at",6.40599235967584,7.87405920314115,7.36018867006271,6.73063995591679,6.89481776330794
"FPR1:205118_at",5.28540221886225,7.26021388677142,4.35049724708413,5.63517394667492,6.60733031374961
"FPR1:205119_s_at",9.3019533951261,8.43837603039902,8.76884595975339,8.20163386116965,8.62388149001346
"SGCB:205120_s_at",10.3398500028846,10.2958837027306,9.68422263328295,10.0234771518304,10.2390017577656
"SGCB:205121_at",5.49505552836802,7.33091687811462,7.28632672709055,4.62058641045188,4.84297883178833
"MSANTD3-TMEFF1///TMEFF1:205122_at",8.64709860726341,8.9579726209154,9.15025502130218,8.93516504960369,8.93957921431469
"MSANTD3-TMEFF1///TMEFF1:205123_s_at",8.44045394382303,7.83541884047548,8.34029521043048,8.2635039567056,8.15076274435542
"MEF2B///BORCS8///BORCS8-MEF2B:205124_at",6.07681559705083,5.85549144310187,5.76022094646651,5.91169158187234,5.79960542245267
"PLCD1:205125_at",10.6131448491817,10.5596638801193,10.7322522376937,10.6024205047172,11.244423301951
"VRK2:205126_at",11.0786178396848,11.4357744228832,11.5984712863204,11.5223363209133,11.1984450414524
"PTGS1:205127_at",8.57213175138666,6.99774402605963,8.13903966768306,7.61544572530479,7.09275714091985
"PTGS1:205128_x_at",9.971399852069,9.89405984627402,10.2559727419996,10.676662334858,9.79344074293286
"NPM3:205129_at",12.8631021682939,12.4763918142658,12.6806671953136,12.678093918724,12.3797574038098
"MOK:205130_at",9.49125184812723,9.3262047507653,9.84172158112846,9.79960542245267,10.1328852536252
"CLEC11A:205131_x_at",9.02956331443266,9.21334728173344,8.14465824283188,8.89117612475454,8.46270675067016
"ACTC1:205132_at",10.1229573786956,10.1814007617393,9.48038631110413,9.75972177281264,10.5586120394464
"HSPE1:205133_s_at",14.8708029718178,14.5407516344364,14.9869663811036,14.8477180383999,14.9777450031794
"NUFIP1:205134_s_at",10.0012674367908,10.1973395750181,10.3655569457638,10.0985585179384,10.0040799828436
"NUFIP1:205135_s_at",10.2904796982513,10.3264294871223,10.0906417519178,10.5619561468035,10.2134687974245
"NUFIP1:205136_s_at",9.81105352364199,10.1207562729785,9.93191939010004,9.68141412519875,10.2221911384563
"USH1C:205137_x_at",8.02901108665907,9.85112436288675,8.47816289273763,9.64187111904441,10.1994269676709
"UST:205138_s_at",5.98185265328974,4.96809075204526,5.30012372456901,5.79441586635011,5.03121873061072
"UST:205139_s_at",9.69644597593365,9.42710328715284,9.74584236256046,9.49305484153943,9.81249822533356
"FPGT:205140_at",9.62771626169835,9.63517394667492,9.81906139855847,9.74970185726588,9.98056803728916
"ANG:205141_at",9.26538063344618,9.45512169355147,9.28239346898991,8.62753388447279,9.33382621525685
"ABCD1:205142_x_at",9.54361187589834,9.93943229287856,9.79392838702772,9.92392167613636,10.2213454435624
"NCAN:205143_at",9.05501122673248,8.15177765473205,8.68369645430652,9.17042585027251,7.88996019965864
"MFSD7:205144_at",9.89920584746971,9.59600334939425,9.73148874987014,9.97899639608894,9.49024921062709
"MYL5:205145_s_at",6.22303633790187,7.93487029119203,8.55420510515565,8.30103884990315,8.75388528257409
"APBA3:205146_x_at",6.58195375084882,6.70043971814109,8.54457811733884,5.41278152533848,6.45121111183233
"NCF4:205147_x_at",8.35226417325832,8.4241662888181,8.92629599478111,8.9413411054853,8.39274673242064
"CLCN4:205148_s_at",8.16892278185294,8.06555077095502,6.44790974874208,6.55765515472542,6.53294028837287
"CLCN4:205149_s_at",6.92124588858559,6.81378119121704,6.75488750216347,7.44128427192704,7.5713734359732
"TRIL:205150_s_at",7.82591279878497,7.30742852519225,8.07681559705083,8.27006167272776,7.91886323727459
"TRIL:205151_s_at",8.58496250072116,8.09645162447759,8.53099149023663,7.70321146739115,7.762880292917
"SLC6A1:205152_at",7.29370154208074,7.03232128705788,6.6906964439777,6.94602898951548,3.39231742277876
"CD40:205153_s_at",9.71338651493703,9.91109233158713,9.88767757425621,10.0829473601278,9.82017896241519
"LRRN2:205154_at",6.69209237542757,6.78135971352466,6.89117612475454,6.62205181945638,6.51096191927738
"SPTBN2:205155_s_at",8.65248649491816,6.80348537559595,8.3110671022556,8.5702352149746,7.86666075081999
"ASIC1:205156_s_at",10.6896486082888,10.6604416502092,10.2308610621319,10.7773375176956,10.4175360996986
"KRT17///JUP:205157_s_at",7.7515440590891,4.35049724708413,4.81249822533356,4.94016675048282,3.84799690655495
"RNASE4:205158_at",8.9029779958324,9.0679720778857,9.24055285046195,8.37155886261196,9.50044356507597
"CSF2RB:205159_at",8.30742852519225,8.79798569056491,8.3527055668799,8.49904859773388,7.90689059560852
"PEX11A:205160_at",8.8923910259134,8.82464058085342,9.22617132209102,8.30651744524982,9.77000309132917
"PEX11A:205161_s_at",6.8008998999203,6.60139939053183,6.2460279805281,6.26491169307446,6.84046323386954
"ERCC8:205162_at",10.5179645888389,10.3087940672165,10.6782480045991,10.3318126838192,10.5403218059642
"MYLPF:205163_at",5.90929308582382,5.74146698640115,6.51727569320958,5.11270013274936,5.25927248703759
"GCAT:205164_at",12.6647139318162,11.9961556794928,12.5641971343457,12.2519261574964,11.8463522739713
"CELSR3:205165_at",5.82781902461732,9.17217745317369,7.89965902637744,8.05093696522523,9.11660388287422
"CAPN5:205166_at",9.58477463757344,9.37634248280467,9.56624435477857,9.877744249949,9.97727992349992
"CDC25C:205167_s_at",11.3800822132013,11.2933566884778,10.6607090387821,10.891479945971,10.2093315112397
"DDR2:205168_at",6.16992500144231,6.42122329922514,6.9898202201176,6.77346892790519,7.03121873061072
"RBBP5:205169_at",8.75388528257409,9.17467605968824,8.85049941375812,9.42710328715284,8.82464058085342
"STAT2:205170_at",9.59544398458948,9.44914864537544,9.58740249811947,10.2357749191504,10.1997950177705
"PTPN4:205171_at",10.5860891661754,10.3075423697408,10.8031624444159,10.4229057426122,10.6440365153847
"CLTB:205172_x_at",11.3384021287884,10.9950604670327,11.4066833437742,11.4587141913298,11.2361936204235
"CD58:205173_x_at",11.3123724775857,11.5282098966227,10.8540891798706,11.2041431627536,10.900263043569
"QPCT:205174_s_at",7.2278565730605,6.47411151394241,4.4594316186373,8.00618579994629,6.18784690943957
"KHK:205175_s_at",4.92124588858559,4.30742852519225,4.74953426766926,4.57288966842058,4.81762325751143
"ITGB3BP:205176_s_at",12.7893298600924,12.7351117238932,12.579999405663,12.6746115952932,12.3986101028793
"TNNI1:205177_at",5.3819754785573,4.94485844580754,6.00898878322726,4.37851162325373,4.90689059560852
"RBBP6:205178_s_at",10.43410692861,10.6542779952612,10.7952279660287,10.5538212565327,10.6789521876715
"ADAM8:205179_s_at",8.14567745519564,7.30103884990315,6.06177619758669,7.10433665981474,7.87958324961278
"ADAM8:205180_s_at",6.5713734359732,7.85299758761332,6.63372181264101,6.19377174339668,5.94953493301701
"ZSCAN9:205181_at",10.0938136734027,9.8589134706793,9.93545974780529,10.3317007385201,9.5337190711399
"ZNF324:205182_s_at",6.95535930524299,6.73335434061383,6.59544398458948,7.04439411935845,6.64673869830785
"HNRNPD:205183_at",4.8972404255748,3.85798099512757,5.00898878322726,4.73335434061383,4.40599235967584
"GNG4:205184_at",9.25715208894739,10.1765471788484,10.0828143376723,10.5305038791052,9.69957245328727
"SPINK5:205185_at",8.07681559705083,6.89481776330794,7.57591736111815,8.19179950106508,7.4708621994137
"DNALI1:205186_at",6.19377174339668,5.68650052718322,5.83794324189103,6.10013667128545,5.79701297783614
"SMAD5:205187_at",8.33136485049545,8.46107011403305,8.50422311991285,8.99520183149718,8.92362461136832
"SMAD5:205188_s_at",9.49004859948293,8.96578428466209,9.03342300153745,9.20040822602594,9.73606362787181
"FANCC:205189_s_at",10.6236986273425,10.5072000004812,10.8645730817736,10.9443460341378,10.5162909856149
"PLS1:205190_at",12.2865000064471,11.8063482267123,12.6240414758396,12.178197984585,12.8189416082117
"RP2:205191_at",8.14108531856233,8.23218105768664,8.9692426044345,8.94163454493325,9.23601419190008
"MAP3K14:205192_at",9.43733595030142,9.12773644358883,9.61985314739117,9.63408498320074,9.69627208392586
"MAFF:205193_at",10.3239554596316,10.4245862262511,10.3168471836025,10.37351771565,10.642051692928
"PSPH:205194_at",9.95448714700532,10.733778002274,10.1233454607533,10.7176764230664,10.2652634126425
"AP1S1:205195_at",9.33539035469392,10.0546043179607,10.1605017475557,9.69488019279919,10.2569162966708
"AP1S1:205196_s_at",10.5963761388126,10.9539054151261,10.9670100545684,10.8434500184587,11.0606959316876
"ATP7A:205197_s_at",9.22641219278879,8.97068112787693,9.19819945543749,8.88722061546838,8.83130724380205
"ATP7A:205198_s_at",9.47694867324594,8.81985974678364,9.18040648531064,9.39231742277876,9.72911086723005
"CA9:205199_at",9.403012023575,9.67383905599044,9.18388345903223,9.44107673469862,9.52845411076479
"EXOSC7///CLEC3B:205200_at",4.74953426766926,5.38887833881199,4.40599235967584,5.70321146739115,5.51412226017071
"GLI3:205201_at",9.11165734626313,9.32237886665822,9.36828818553468,8.78463484555752,9.55362929391636
"PCMT1:205202_at",12.1423942909941,12.7209496124511,12.3693247024073,12.4182742938805,12.2481054664945
"PLD1:205203_at",9.77643303244473,9.34163000932991,9.99350454301801,9.5702352149746,9.69400957842186
"NMB:205204_at",10.5077946401987,10.5708992863515,10.6527553618314,10.971399852069,11.0600879264636
"RELB:205205_at",9.8414070971946,9.82209277437953,9.97613447283165,10.127091548383,9.94924309625241
"ANOS1:205206_at",8.08268130295035,7.40599235967584,8.38284014447524,7.98470326682514,7.66035250967092
"IL6:205207_at",8.01234519041983,8.07253459972295,8.20261362014849,8.6242471458362,8.0911708900279
"ALDH1L1:205208_at",8.22110372536788,8.09697863637054,7.81185631429254,6.60436789989375,7.71080643369935
"ACVR1B:205209_at",9.97168724152032,9.79782361731406,10.025831668332,9.74668226189191,9.4643415327611
"TGFBRAP1:205210_at",7.68999797141945,8.35226417325832,7.2240016741981,8.53449743373817,8.62680414493225
"RIN1:205211_s_at",10.7288558614776,10.78275255321,11.0407006867145,10.6378022199266,10.7728094101607
"ACAP1:205212_s_at",7.06501215043695,6.55765515472542,8.55458885167764,5.29645740737124,8.51056638944875
"ACAP1:205213_at",5.73335434061383,5.17392693199981,5.52356195605701,5.4757334309664,5.55458885167764
"STK17B:205214_at",9.10355009275797,9.17816685478444,9.52179671141179,8.96405201104085,8.96895472754222
"RNF2:205215_at",9.06958402781975,9.28285676219906,8.63771166947682,8.68509917200661,8.85018683764577
"APOH:205216_s_at",5.67525138605026,5.57893871309339,5.75755668893945,7.38887833881199,5.64385618977472
"TIMM8A:205217_at",10.1873520732005,10.1264463647754,10.0531113364596,10.4718783965684,10.1950030271113
"POLR3F:205218_at",8.61765111942733,9.47755591073265,9.13365599269125,9.38046106508897,8.80122333788621
"GALK2:205219_s_at",9.67807190511264,9.60232770601389,9.6056647045122,8.30149619498255,9.84956148217829
"HCAR3:205220_at",7.91109233158713,6.42290574261218,5.64961545906341,4.59693514238723,7.95826269732954
"HGD:205221_at",6.31831684133498,6.04657836662033,5.92599941855622,5.00450139223494,6.03782146543497
