"","GSM219114","GSM219115","GSM219116","GSM219117"
"LOC100862455///LOC100044627///Rpl23:1415701_x_at",12.6644383954569,13.0743288135795,13.1922465735041,13.1969417069257
"Ctbp1:1415702_a_at",11.0464487692443,11.4066355170749,11.4778493172549,11.4356754692125
"Huwe1:1415703_at",8.35979347731114,9.04644467650599,8.90390895248647,7.9759110039502
"Cdv3:1415704_a_at",9.80858937936731,10.385851618127,10.3019191101407,9.36434699358286
"Smim7:1415705_at",8.28465755908067,7.91760480158081,8.85243587553562,7.93677336932304
"Copa:1415706_at",10.0756796955636,10.4639534397143,11.2812635681039,10.7560391946371
"Anapc2:1415707_at",7.34984293553767,7.85586514988829,8.30814332006174,6.92771871260941
"Tug1:1415708_at",8.27034672521782,9.22002758802954,9.35383491956324,7.5623187552727
"Gbf1:1415709_s_at",6.64075828522031,6.84959901115145,7.22151945558897,6.35875843760492
"Cox18:1415710_at",7.53487089867447,7.76653553404882,7.56902771946929,6.93696766018807
"Arfgef1:1415711_at",9.82666129273515,9.95092180966517,10.4408484092595,9.53726500097168
"Zranb1:1415712_at",6.2402589867958,7.0883430409843,6.33755946561653,5.78072216377387
"Ddx24:1415713_a_at",7.43257530538597,7.37198568387041,7.28713980455083,7.10935011111146
"Snrnp27:1415714_a_at",7.96308102850761,8.13225294019393,8.3009931074202,7.35741124701605
"Tmem129:1415715_at",7.02328862440374,7.09701025096295,7.51538446063695,6.53927205046803
"Rps27rt///Rps27:1415716_a_at",12.2895290310507,12.9251816645924,12.9186322087245,12.9250035886734
"Rnf220:1415717_at",7.2673672490831,7.07342395175918,6.91195517316373,6.56645443515894
"Sap30l:1415718_at",7.54585256594739,8.08302716771428,9.05258163543926,7.66604642940879
"Armc1:1415719_s_at",7.85011180930053,7.75365801597681,7.61304536859918,6.41488138672091
"Mad2l1bp:1415720_s_at",6.40402091795169,6.80018808105145,7.60093129303727,6.01219320214644
"Naa60:1415721_a_at",7.80474411697257,8.47851482532348,8.91902717057866,7.85947266685194
"Vta1:1415722_a_at",8.06347597780774,8.43639923668283,9.04510982456884,7.82967834378647
"Eif5:1415723_at",11.382921180342,11.9122119785846,12.1122668161457,11.9400492623895
"Cdc42:1415724_a_at",11.2410893788609,10.7658082092786,11.6294704646282,11.2349790517989
"Rrn3:1415725_at",7.45093903511372,7.12591968108721,7.53609176542362,6.75147711113016
"Ankrd17:1415726_at",9.01614248906913,9.365782195501,9.47101874041064,8.47586310559153
"Apoa1bp:1415727_at",10.3391262474705,10.5226501826825,10.225701508529,10.0397689963731
"Pabpn1:1415728_at",9.22377970403983,9.31264702359719,9.33772669983517,9.80776545207472
"Pdpk1:1415729_at",7.83911558570395,7.76238203871039,8.51866889050282,7.45549162062847
"Cpsf7:1415730_at",8.30581552140643,8.40754395335165,8.50197249340211,7.87716754739514
"Angel2:1415731_at",7.53192724187696,7.27582652780642,7.69113630812368,6.93475237096303
"Abhd16a:1415732_at",8.0186286109225,8.12031564856329,8.48438387768971,7.65614595103214
"Gm8069///Tomm5:1415733_a_at",8.95778694139702,9.65912002306933,9.68117163506609,8.70820448313262
"Rab7:1415734_at",9.71309777518501,10.1547168637423,10.9170139721506,9.72830999768075
"Ddb1:1415735_at",8.92393058713442,9.67776544075661,9.76738334053849,8.89902151399022
"Pfdn5:1415736_at",8.03760186043555,8.64163272690558,9.67423641358535,9.66007435578674
"Rfk:1415737_at",11.4046413272898,10.4560771445789,12.3736183071162,12.1687316547095
"Txndc12:1415738_at",7.71278147008923,7.67969824665214,7.57269264829252,6.6129230349233
"Rbm42:1415739_at",8.03505199652301,8.78805922364955,9.17535243745957,8.46167588600258
"Psmc5:1415740_at",8.20579324939716,8.65831860959423,8.52804771559135,7.80197343482811
"Tmem165:1415741_at",9.12271412738719,9.20812703637375,9.79572149926408,8.09828479572342
"Aup1:1415742_at",8.48923383157853,9.27869801711236,9.35484881897096,8.55178130762161
"Hdac5:1415743_at",7.04186719132941,6.81461450763909,7.21257906572633,6.07423781764509
"Pfdn6:1415744_at",9.9590717022969,10.1351834080792,10.3108513178115,10.7050188955746
"Dscr3:1415745_a_at",7.94383929964979,8.30033425480316,9.10241405760691,8.32008748507197
"Cic:1415746_at",6.61703541859166,6.47688388615934,6.78214642355464,5.59692620003488
"Riok3:1415747_s_at",9.98151020085132,9.42389116353188,10.5846431188131,8.87235168038171
"Dctn5:1415748_a_at",8.31688337777119,7.32239689459982,7.90641563031523,7.93086149859644
"Rragc:1415749_a_at",9.52680828510633,9.66422148466028,10.6068215815816,9.91647216586586
"Tbl3:1415750_at",5.93769513534831,6.98888914874557,6.68009926985692,6.58156968382779
"Hp1bp3:1415751_at",9.78627943075247,10.6283088285076,10.4451390323489,9.72214322633154
"BC031181:1415752_at",9.51976597163346,9.80689917742833,10.8604041790817,10.3478870745743
"Abhd17a:1415753_at",9.27806608251735,8.94725703911674,10.0554586938647,9.29236995192247
"Polr2f:1415754_at",8.63618957152566,9.417257596917,9.20491832737936,9.00158552942039
"Ube2v1:1415755_a_at",8.52227942615734,9.13688348250302,9.10938406778629,8.38826273794851
"Snapin:1415756_a_at",7.64338723767759,7.77940419279467,8.0429889935498,7.41674686880739
"Gbf1:1415757_at",5.23604098797703,6.02890724422837,5.89501172607254,4.99984670550799
"Fryl:1415758_at",9.00604270174297,9.61532984891808,9.63798873594224,8.72852598717793
"Lamtor5:1415759_a_at",9.429168190633,9.3723166011978,9.82175804050083,9.75614096670968
"Atox1:1415760_s_at",9.63907837661389,9.87499056612299,10.1981871750393,9.88517166155296
"Mrpl52:1415761_at",8.17044087305136,8.14686902032854,8.01393675250641,7.43004268442364
"Mrpl52:1415762_x_at",8.60047791101132,9.09561064189119,8.48280795672667,8.34334119383313
"Tmem234:1415763_a_at",9.69156382528537,10.2496942072698,10.393765831107,10.348163799637
"Zbed6///Zc3h11a:1415764_at",10.2870543605711,10.6956806942718,11.0844164422688,10.0598716850639
"Hnrnpul2:1415765_at",9.28390094269214,9.00813725229196,9.22343944435102,10.6382096266336
"Sec22b:1415766_at",8.02159631981984,8.11147478110988,8.96663810741969,8.302716596489
"Ythdf1:1415767_at",9.17225247436613,8.03105327444437,8.40672372953002,8.71184590138808
"Ube2r2:1415768_a_at",9.31184365912693,9.23774056457551,9.61423131997974,8.35545681676787
"Itch:1415769_at",8.12395066038778,8.10072015076289,9.305867949598,7.85593987963065
"Wdr6:1415770_at",5.58526002589211,5.94176129231593,5.15635211825146,4.9566607474249
"Ncl:1415771_at",9.62286630941352,9.8915361458834,9.46184979379321,8.59826470034166
"Ncl:1415772_at",9.20354132829283,9.03764303891929,7.92793792350602,8.06868155775738
"Ncl:1415773_at",7.9360843089776,3.10299399332333,3.90761176285217,5.84676658476327
"Elp2:1415774_at",5.81132459571717,5.83961700749316,4.84325025410204,4.97670731184688
"Rbbp7:1415775_at",11.0136716140586,11.6924498655656,11.1156809490285,11.2522159984237
"Aldh3a2:1415776_at",8.08735675683242,7.51639342652536,8.49051397463085,7.64923461777902
"Pnliprp1:1415777_at",4.55590816074012,3.98214481510542,12.5934541517808,3.18414855717453
"Morf4l2:1415778_at",11.3155967963356,11.3279736026139,11.8261591613222,11.0179288654218
"Actg1:1415779_s_at",12.2763018225855,12.8952344480189,13.1084427801546,12.615818122095
"Armcx2:1415780_a_at",4.71709511575736,3.01855228142504,4.76828491285106,4.07517319617231
"LOC101056240///Sumo2:1415781_a_at",12.3550041471236,12.8019770712017,12.946171584624,12.750491361306
"LOC101056240///Sumo2:1415782_at",10.5421612992696,11.318949463595,11.2320551102377,10.6161628482504
"Vps35:1415783_at",9.59095562918811,9.81063428940132,10.1649823268852,9.06677807433902
"Vps35:1415784_at",5.90639999588794,3.66209153819845,3.13492568351612,4.52678246861016
"Cct8:1415785_a_at",9.45362046057681,9.44589840707559,9.05894688745236,8.70174310356371
"Pgc:1415786_at",5.03721527442811,3.60057900524824,2.25852193974481,3.50129900903339
"Ganab:1415787_at",9.2455622132757,9.11312485218348,9.40406223009001,8.9544929631397
"Ublcp1:1415788_at",8.63418665457693,8.64020154624532,8.93127529155197,8.44967691764402
"Ublcp1:1415789_a_at",6.18710261139371,4.68609707643429,4.98972941033341,4.16636195744503
"Ublcp1:1415790_at",6.77375902022687,5.59790654788724,4.66805670339643,4.91234328357726
"Rnf34:1415791_at",8.19317049519423,7.19475685442225,8.06319551714445,7.35185797182042
"Rbck1:1415792_at",7.61817256972027,8.27507690771961,8.55388651800416,7.95173931086548
"Pnpo:1415793_at",8.67929359272568,9.03851025922972,9.23919752601885,8.05058876150884
"Spin1:1415794_a_at",8.54481764510365,9.04893364519792,8.86477115341638,7.8645761768522
"Spin1:1415795_at",5.44384862736282,5.28828841922503,5.77525338974591,4.69432863251726
"Gm2444///Dazap2:1415796_at",10.9141608616095,11.3262834124725,11.7214068396785,10.7606700551318
"Ddr1:1415797_at",6.14334035344744,5.51663925503657,6.37882371101872,4.79273043829333
"Ddr1:1415798_at",2.2263328062498,2.10541659924406,4.2112692382762,0.0892676266360667
"Wbp11:1415799_at",8.43193212327441,8.57628781699458,8.78898580590084,7.7431513941125
"Gja1:1415800_at",6.78645260794054,6.00522929765937,7.2107005626298,5.93708069010659
"Gja1:1415801_at",4.49094230802488,2.4865573539644,2.83418532699013,1.30585381696872
"Slc16a1:1415802_at",10.3362499090948,10.3688338135586,11.0721393050111,9.49121376063576
"Cx3cl1:1415803_at",6.53985361944539,5.43679481217509,7.2686683109963,6.11983132485746
"Cx3cl1:1415804_at",1.92537664735196,4.19959382868402,5.45006309433343,4.78756306179229
"Clps:1415805_at",9.62465108776541,9.88843123996846,13.0656483744007,9.02563514396814
"Plat:1415806_at",5.92444673701893,4.55353253507616,6.12890168286279,4.70264092238456
"Srsf2:1415807_s_at",6.63685079419721,5.93235414176651,5.83231028864302,5.14895036931674
"Tpbpa:1415808_at",3.82932189555331,-0.145811208242737,-0.0876459849762415,0.298071734933995
"Tpbpa:1415809_at",1.41059075935445,3.35278676859818,3.6301025482814,2.70482770932848
"Uhrf1:1415810_at",9.11219186849422,9.93326132291971,8.89647167100079,8.59742316172321
"Uhrf1:1415811_at",0.725976679325614,4.6227488316025,1.55493751200431,2.89234244950501
"Gsn:1415812_at",7.07082936863768,7.3630483937533,8.59163080174534,7.36426600214326
"Api5:1415813_at",8.84272118466899,9.3471429744035,9.27631752732909,8.42373362543385
"Atp6v1b2:1415814_at",8.53336088327945,9.14326075191892,10.0106819478577,9.34071580533705
"Trim27:1415815_at",5.19123889230555,3.65579830798316,3.57918014812715,3.51287159298455
"Cct7:1415816_at",11.5005580917531,11.7683249476004,11.744123244516,11.9169468171299
"Cct7:1415817_s_at",9.14275803826113,10.1495312070839,10.1210413112,9.49310689454301
"Anxa6:1415818_at",4.37536617346149,5.08599393934652,5.99817293265378,2.42249137068778
"Ppp2r1a:1415819_a_at",7.8951389999664,8.24110606765553,8.401745646879,6.98338128252555
"Nono:1415820_x_at",11.2035376578003,11.1422028082206,11.0424596663147,10.1998931486081
"Nptn:1415821_at",10.9572979677251,10.0216879215318,10.9612905116402,9.56254963212084
"Scd2:1415822_at",8.99472962004581,9.74937336333901,10.0759604132434,10.9617535399909
"Scd2:1415823_at",2.69869188905371,2.21245728051521,4.05697362752505,4.39668697392887
"Scd2:1415824_at",4.6705741105227,2.95819679708837,3.41477147785608,4.2228818241349
"Csnk1d:1415825_s_at",8.81222223858684,8.3829611563596,8.9264353645484,8.27550530974767
"Atp6v1h:1415826_at",8.87745899505191,8.66805528469936,9.4770417995861,8.72559120875096
"Serp1:1415827_a_at",10.7406999294332,10.6231133109905,11.3884909283468,11.1948491741032
"Serp1:1415828_a_at",10.4461424808136,10.517098495437,11.49040967946,10.7409191301855
"Lbr:1415829_at",9.56630715374991,9.79934476840771,9.03035539216703,8.33378597215609
"Orc5:1415830_at",7.00146449358857,7.68839020005163,6.50583695465406,6.46496879716616
"Psmd2:1415831_at",9.85744143823302,10.2890159867247,10.3763316289041,10.1874634261532
"Agtr2:1415832_at",-0.285370254504352,1.26728409099617,2.58751861417566,-0.622654101269906
"Rps29:1415833_x_at",12.11571345673,12.9476113709777,12.7954512133222,12.9239216761364
"Dusp6:1415834_at",7.36821833024794,6.65935375917005,9.63360194629113,6.99772144849579
"Prl3b1:1415835_at",-1.18675772075635,3.34634707120913,3.91176826794268,0.163395678956582
"Aldh18a1:1415836_at",7.24726296137799,7.44157477389952,7.16163579323773,5.5365782689276
"Klk1:1415837_at",8.33189775643744,8.24933155938769,11.6793129483241,8.6815617079354
"Serinc1:1415838_at",7.17292748960384,6.58347545815416,7.52440850690017,6.93633170184104
"Npm1:1415839_a_at",12.008253527096,12.3300345257805,11.4735789248608,10.6986959862687
"Elovl5:1415840_at",9.24779462751735,9.53817534911654,9.32717311484616,9.08455861787182
"Dync1i2:1415841_at",8.9019770747426,9.09338058866365,9.55441617837427,8.96176800723257
"Mlst8:1415842_at",6.7389974609944,6.74535835851637,6.38201526456258,6.01036585476144
"Mlst8:1415843_at",4.92255942848752,1.07906743525949,4.33084518962342,1.55970716127716
"Syt4:1415844_at",4.22404027421793,0.845461949480329,-0.647537500708316,3.57508235257815
"Syt4:1415845_at",5.31506621420116,2.7732663561354,3.2713748760774,3.63374505829528
"Ldhc:1415846_a_at",0.916392564395891,-0.14020533450431,1.10014340104254,-0.256684959345243
"Ldhc:1415847_at",2.68304512977574,3.35859318426699,3.7212195222323,3.79131398910677
"Prl3d1:1415848_at",4.26825471924514,4.67709662928085,4.93775397652517,1.88290124421614
"Stmn1:1415849_s_at",11.9480276910279,12.4595468861859,11.5357468003275,11.479977257255
"Rasa3:1415850_at",7.39700713852289,7.87975477003701,6.79589679280322,6.10687591570411
"Gm15210///Impdh2:1415851_a_at",11.2479512417853,12.1007214646396,11.0691140617739,11.1404016267904
"Gm15210///Impdh2:1415852_at",10.0551603978645,10.646477708159,9.30000929307652,9.38415344495769
"Def8:1415853_at",6.79100656098416,6.13724119171159,6.54830714625415,5.84858788971189
"Kitl:1415854_at",4.82346405341863,4.29008521859625,4.03031841981686,4.06594276024659
"Kitl:1415855_at",9.65091710514022,9.76545021097378,10.2299243329184,9.30185968090265
"Emb:1415856_at",5.54468011466806,4.82910874563922,5.95655156436247,4.6593994314203
"Emb:1415857_at",2.50316552416454,2.60865550468498,2.89184493293375,2.43060643092981
"Eif3c:1415858_at",8.52653836253939,9.12909493908251,8.86968637015332,8.06199215373422
"Eif3c:1415859_at",8.4917649289387,7.66377155748241,7.27500704749987,8.01345109339306
"Kpna2:1415860_at",11.2335717458957,11.4065398589196,11.3110159983303,10.3706656136662
"Tyrp1:1415861_at",3.36085586100493,2.76726282343283,2.65575023222778,2.64786707220719
"Tyrp1:1415862_at",1.8988274851163,2.31609359574706,-0.283414653150811,0.745297577644609
"Eif4g2:1415863_at",10.6742717289645,10.359299334091,10.7222098413858,9.26765283439106
"Bpgm:1415864_at",9.31510652989431,8.14637010854628,9.34465986505962,8.63629472039352
"Bpgm:1415865_s_at",10.4958050712078,10.3080090384892,11.1225691922164,10.6079960193867
"Unc45a:1415866_at",5.38416380836448,5.17952299306182,5.65183240139606,5.46531498257871
"Cct4:1415867_at",10.5698556083309,11.0491882973579,10.7022852562169,10.0217434348904
"Cct4:1415868_at",0.844956029504223,2.69889854084553,1.04351949366274,4.08562010711452
"Trim28:1415869_a_at",8.88619040416902,10.002969682223,9.27968486110532,8.53727665084476
"Calu:1415870_at",8.59141014298214,9.13308311593479,9.23178758536721,8.66500896402218
"Tgfbi:1415871_at",6.60227276636855,5.38840310084334,8.87148021899671,6.18049997647906
"Hnrnph1:1415872_at",11.166922526326,11.1539193085378,11.2581596666322,11.3985673517677
"Actr1a:1415873_a_at",8.70574987151516,9.02953018672646,10.0155404986753,8.42006969214685
"Spry1:1415874_at",6.28406988534516,6.63418084497702,6.85673675611911,6.17309744366561
"3010003L21Rik:1415875_at",4.13427844923674,2.49723934975771,1.02090395589021,1.87667213536961
"Rps26:1415876_a_at",12.2009782758867,12.7837144659149,12.8534557670864,12.8551273751852
"Dpysl3:1415877_at",3.69285119527413,4.19493804160222,4.71085601472944,4.11515812457721
"Rrm1:1415878_at",9.08166717527692,9.6773708160571,8.4846215270986,8.48513294473425
"Rplp2:1415879_a_at",12.2704033785319,13.1497804560428,12.9037048863793,12.5505592228361
"Lamp1:1415880_a_at",11.5810075190837,11.8794645516666,12.3656662946888,11.7763384398741
"Ghitm:1415881_at",9.61770804746181,9.4061135715904,10.657827546231,8.94636242063839
"Ghitm:1415882_at",10.0428768525724,10.4375648322664,11.3239160657981,10.2987728542596
"Cela3b:1415883_a_at",2.71344728041925,2.97279005560433,13.2109406825899,1.05469569253565
"Cela3b:1415884_at",6.36233837798235,4.76357092079208,12.7806176823827,3.98550043030489
"Chgb:1415885_at",10.8756264982881,11.0743823379187,11.325170512376,10.2786585293086
"Sh2d3c:1415886_at",2.16822482587189,1.19907237301794,1.87512342845002,3.57368959680295
"Tfg:1415887_at",10.1597326094317,9.9433675544256,11.0656988563506,10.1819349023132
"Hdgf:1415888_at",8.27997266019229,9.93923392520298,8.76315924012701,7.05007718488641
"Hsp90b1:1415889_a_at",11.2896961633952,10.6522175778884,11.0161814982983,10.4348783842783
"Papss1:1415890_at",8.28168434230325,8.86295964225497,9.21742461381398,9.06792637972261
"Suclg1:1415891_at",11.4126386457353,11.8893214285066,12.1026646919163,11.6338670918356
"Sgpl1:1415892_at",7.31173015350539,6.51719536624949,8.48519736244578,7.31236566999604
"Sgpl1:1415893_at",1.79345478938821,0.779890039340047,1.44266222581263,2.6473743807247
"Enpp2:1415894_at",5.56055906163036,4.84997924968738,4.96336314316473,1.18891359479364
"Snurf///Snrpn:1415895_at",8.10757280059094,8.24806987764029,8.79087627506741,7.73687542290827
"Snurf///Snrpn:1415896_x_at",5.15724586737157,6.36194728180402,7.72420004134778,4.3479419810477
"Mgst1:1415897_a_at",11.4931799657831,11.6633490672894,12.0096257022443,11.8848611680599
"Mgst1:1415898_at",3.92328231691682,2.03123990763021,3.38516870515518,0.931214057676824
"Junb:1415899_at",4.83068125391763,5.45261849550067,6.73004210530077,4.76725222804099
"Kit:1415900_a_at",2.97801619705933,-0.587838492615496,1.78115824676894,3.50401013681651
"Plod3:1415901_at",6.42641740389199,7.45919388225401,7.17885404450761,6.33857595042163
"Aldh7a1:1415902_at",1.84489578911635,1.23889077879217,0.815714773358515,1.49718824418305
"Slc38a1:1415903_at",7.54127476266383,7.32530545508968,6.89302237042827,6.59394381656345
"Lpl:1415904_at",7.14160649573461,7.56724120355462,8.85699813533792,7.28663168484022
"Reg1:1415905_at",12.4776747981522,11.5650068478219,12.8440956868814,9.26862854771058
"Tmsb4x:1415906_at",11.9332148411691,12.500463483412,12.6826325481724,12.1300492451741
"Ccnd3:1415907_at",6.31775809559636,6.98253731439927,7.24819324858153,6.53075277641845
"Tspyl1:1415908_at",8.84952082468901,7.32777717058405,8.26172825087187,7.25206931070137
"Stip1:1415909_at",8.24655060145064,8.0962618530584,7.84072757785149,7.39989738655456
"Ciapin1:1415910_s_at",8.82806347467693,8.91967080120306,9.50649999373305,8.85667451599136
"Impact:1415911_at",6.70683442029445,5.53096964878385,6.00583785020141,5.74410726266155
"LOC102642137///Gm15483///Rps13-ps4///Rps13:1415912_a_at",8.56622532424755,9.34915514647061,8.98058231708626,8.44417837846633
"LOC102642137///Gm15483///Rps13-ps4///Rps13:1415913_at",6.40136082341795,6.05365007376509,5.87930877451185,5.94430327613787
"Hnrnpab:1415914_at",12.3353289383501,12.5321562136384,12.5503596102656,12.801971010574
"Ddx1:1415915_at",9.63583962441327,10.2504997652321,9.99878785250823,9.40091571661845
"Mthfd1:1415916_a_at",10.0250287944915,10.9265554489749,10.2116936513939,10.1276203837243
"Mthfd1:1415917_at",8.72834911628679,9.47960244191715,8.54367373473737,8.22406922355506
"Tpi1:1415918_a_at",11.7513808679961,11.931228745769,12.7259136623382,11.8013405662442
"Npdc1:1415919_at",6.65383391057587,6.71233439897319,7.75566875040831,6.62505126257307
"Cstf2t:1415920_at",9.10083576732884,9.0523479618924,9.73564063697516,8.12794274918633
"Tnfrsf19:1415921_a_at",4.08876068284599,3.39951292418296,0.132997909986397,3.78483896755774
"Marcksl1:1415922_s_at",7.12330407030719,6.6813789842266,7.32174774673526,6.4154460171788
"Ndn:1415923_at",1.61293747968056,4.16744624674842,1.99552069886374,-0.0135701323441986
"Tnp1:1415924_at",-0.114645863533556,2.51645646347033,2.6866237813002,-1.01972311860874
"Nup62:1415925_a_at",9.3081956637298,9.79695459421161,9.05079823787853,8.63118069427452
"Nup62:1415926_at",8.68285416857223,9.35566823421535,8.33729185053843,8.67939212761354
"Actc1:1415927_at",5.56850339736856,5.67062226130118,6.67915633648735,3.87239539355312
"Map1lc3b:1415928_a_at",10.9489876906477,11.0510729594791,11.3949449414669,11.136126004482
"Map1lc3b:1415929_at",7.51360917563081,8.20659438842979,8.93013411764268,7.60872794097156
"Map1lc3b:1415930_a_at",9.37714978405532,9.74429903323132,10.3578378762252,9.73758367911326
"Igf2:1415931_at",4.33087386544737,2.75822001613833,3.97522663008677,3.37891385713897
"Atp9a:1415932_x_at",8.49296674756235,9.14264828558938,9.71852602646226,9.01081899325172
"Cox5a:1415933_a_at",12.6658688341552,12.5727878464734,12.6903668943753,12.5942126180748
"Cops8:1415934_at",8.09001711922961,9.20372728769233,9.43106504430779,8.97291949307338
"Smoc2:1415935_at",7.82114256510222,8.93743855977148,7.03012636908345,7.23881551452714
"Bcar3:1415936_at",7.59132785480398,7.3283428224403,8.35240984808315,6.66096568519656
"Pdcd6ip:1415937_s_at",8.01951289299979,7.37419616435054,8.3733393524563,7.33941356615473
"Spink1:1415938_at",10.7438077804373,9.00141945440772,12.151393975685,11.1518537442361
"Fmod:1415939_at",4.99258717628777,3.02007899382602,3.42523101217197,3.84391351597426
"Zfand2a:1415940_at",7.33564045970802,7.52050868191463,9.07152135631494,7.25341260227038
"Zfand2a:1415941_s_at",7.04634917598172,6.7277435094151,7.92922881458902,7.05079551760112
"Gm5621///Rpl10:1415942_at",11.6210994729353,12.2683285334786,12.1206785255069,11.7276992697369
"Sdc1:1415943_at",8.75759002254329,9.30230534052787,9.26869170065243,8.95647199490452
"Sdc1:1415944_at",7.94278425236319,8.27409855666785,8.43225375017311,8.2021336213866
"Mcm5:1415945_at",7.32108026247568,8.18697588411331,6.50173688923672,6.66424104352886
"Pigq:1415946_at",7.55926235872489,8.19231254349882,8.61732419883885,7.33775568512855
"Creg1:1415947_at",9.28983677009489,9.18328551962107,8.63129712368697,7.61999982982136
"Creg1:1415948_at",7.55574714695202,7.97377197416447,8.22647962937817,7.97575054340375
"Cpe:1415949_at",7.68580001974489,7.94794662759511,9.48764511617307,7.51916444980607
"Pebp1:1415950_a_at",10.3144133055213,11.2807533741852,10.6914905456259,10.3420413233525
"Fkbp10:1415951_at",2.21511010314603,3.91126973560743,3.85180899632779,3.86732322469531
"Mark2:1415952_at",7.45149962199045,8.48529398362029,9.0606283882038,8.47992977929669
"Mark2:1415953_s_at",5.87486826297158,4.85058942311916,5.97429067906541,4.98082505201421
"Try5///Try4:1415954_at",0.607654624734032,2.90298040685197,13.1205829551658,-0.633727590195377
"Prm1:1415955_x_at",5.21435409480207,3.88446116616358,5.15056373821111,4.32506974691863
"Cdk16:1415956_a_at",7.13839468644149,7.23531540419995,7.34762136856813,6.61368339901109
"Rrp1:1415957_a_at",6.48962802799273,5.27068964816219,5.06988257814494,4.74666211003369
"Slc2a4:1415958_at",4.32031137090704,4.51553585051161,4.93237776582132,4.45750236406616
"Slc2a4:1415959_at",1.07763267908386,0.128623348419121,0.381416282623109,1.83054334757435
"Mpo:1415960_at",4.19975085671584,3.55880640086106,3.39362212815705,3.37545653587666
"Itm2c:1415961_at",8.66995154620608,9.33225366378311,9.64824791504097,9.17104415870615
"Eif3h:1415962_at",11.2805852025645,12.0537121079619,11.8006168322057,11.6364841503062
"Hnrnph2:1415963_at",10.1790506798778,9.50440389246,10.0375194999419,8.80529890540318
"Scd1:1415964_at",5.05302442450189,4.42897313551499,6.38840998946822,4.4867594163297
"Scd1:1415965_at",3.52042224852645,2.78202057877491,2.83791499304024,2.7080459399164
"Ndufv1:1415966_a_at",11.6137802577103,12.0499608303084,12.2923014993576,11.9102829486666
"Ndufv1:1415967_at",10.7284137447034,10.8351424658961,11.176522246549,10.2398848919021
"Kap:1415968_a_at",6.59617186214146,5.00826277264212,5.33452537172602,4.46628777600976
"Kap:1415969_s_at",1.45924799121919,3.16625107305979,1.73173501035265,-1.10265733066821
"Cox6c:1415970_at",11.9013534091216,12.2027421641326,12.5977453130318,12.0940083871278
"Marcks:1415971_at",8.41673842550133,8.65152533418059,7.82240512261085,7.10348714886356
"Marcks:1415972_at",9.41399172999406,9.52780538706841,9.43727560264351,8.50517639016892
"Marcks:1415973_at",7.61146750023341,8.28200418768596,7.93149396274918,7.86222820019884
